CountryName,CountryCode,Date,Cases,Difference,people_vaccinated
United States,USA,2020.12.20,17954675,187819,556208
United States,USA,2020.12.21,18153724,199049,614117
United States,USA,2020.12.22,18351735,198011,614117
United States,USA,2020.12.23,18581353,229618,1008025
United States,USA,2020.12.24,18775557,194204,1008025
United States,USA,2020.12.25,18873203,97646,1008025
United States,USA,2020.12.26,19099491,226288,1944585
United States,USA,2020.12.27,19255126,155635,1944585
United States,USA,2020.12.28,19429760,174634,2127143
United States,USA,2020.12.29,19630012,200252,2127143
United States,USA,2020.12.30,19863696,233684,2794588
United States,USA,2020.12.31,20099363,235667,2794588
United States,USA,2021.1.1,20252991,153628,2794588
United States,USA,2021.1.2,20553301,300310,4225756
United States,USA,2021.1.3,20762047,208746,4225756
United States,USA,2021.1.4,20946329,184282,4563260
United States,USA,2021.1.5,21181440,235111,4836469
United States,USA,2021.1.6,21436884,255444,5306797
United States,USA,2021.1.7,21715174,278290,5919418
United States,USA,2021.1.8,22010389,295215,6688231
United States,USA,2021.1.9,22271084,260695,6688231
United States,USA,2021.1.10,22484332,213248,6688231
United States,USA,2021.1.11,22699326,214994,8987322
United States,USA,2021.1.12,22926246,226920,9327138
United States,USA,2021.1.13,23156608,230362,9327138
United States,USA,2021.1.14,23392315,235707,9690757
United States,USA,2021.1.15,23635046,242731,10595866
United States,USA,2021.1.16,23836726,201680,10595866
United States,USA,2021.1.17,24014508,177782,10595866
United States,USA,2021.1.18,24157924,143416,10595866
United States,USA,2021.1.19,24334630,176706,13595803
United States,USA,2021.1.20,24517866,183236,14270441
United States,USA,2021.1.21,24711684,193818,15053257
United States,USA,2021.1.22,24902437,190753,16243093
United States,USA,2021.1.23,25073050,170613,17390345
United States,USA,2021.1.24,25204112,131062,18502131
United States,USA,2021.1.25,25356081,151969,19252279
United States,USA,2021.1.26,25503621,147540,19902237
United States,USA,2021.1.27,25657566,153945,20687970
United States,USA,2021.1.28,25826176,168610,21698606
United States,USA,2021.1.29,25992744,166568,22858318
United States,USA,2021.1.30,26135056,142312,24064165
United States,USA,2021.1.31,26247053,111997,25201143
United States,USA,2021.2.1,26382255,135202,26023153
United States,USA,2021.2.2,26497588,115333,26440836
United States,USA,2021.2.3,26619229,121641,27154956
United States,USA,2021.2.4,26743204,123975,27905197
United States,USA,2021.2.5,26877601,134397,28909497
United States,USA,2021.2.6,26981588,103987,30250964
United States,USA,2021.2.7,27071236,89648,31579100
United States,USA,2021.2.8,27161551,90315,32340146
United States,USA,2021.2.9,27257183,95632,32867213
United States,USA,2021.2.10,27352360,95177,33783384
United States,USA,2021.2.11,27458120,105760,34723964
United States,USA,2021.2.12,27557758,99638,35834855
United States,USA,2021.2.13,27644880,87122,37056122
United States,USA,2021.2.14,27709901,65021,38292270
United States,USA,2021.2.15,27764087,54186,38292270
United States,USA,2021.2.16,27826806,62719,39670551
United States,USA,2021.2.17,27896924,70118,40268009
United States,USA,2021.2.18,27966848,69924,41021049
United States,USA,2021.2.19,28046145,79297,41977401
United States,USA,2021.2.20,28117670,71525,42809595
United States,USA,2021.2.21,28174750,57080,43628092
United States,USA,2021.2.22,28230970,56220,44138118
United States,USA,2021.2.23,28303233,72263,44544969
United States,USA,2021.2.24,28377965,74732,45237143
United States,USA,2021.2.25,28455466,77501,46074392
United States,USA,2021.2.26,28532812,77346,47184199
United States,USA,2021.2.27,28597387,64575,48435536
United States,USA,2021.2.28,28648744,51357,49772180
United States,USA,2021.3.1,28706973,58229,50732997
United States,USA,2021.3.2,28764033,57060,51755447
United States,USA,2021.3.3,28831226,67193,52855579
United States,USA,2021.3.4,28899277,68051,54035670
United States,USA,2021.3.5,28965728,66451,55547697
United States,USA,2021.3.6,29023931,58203,57358849
United States,USA,2021.3.7,29064938,41007,58873710
United States,USA,2021.3.8,29109974,45036,60005231
United States,USA,2021.3.9,29167616,57642,61088527
United States,USA,2021.3.10,29225536,57920,62451150
United States,USA,2021.3.11,29288010,62474,64071674
United States,USA,2021.3.12,29349533,61523,65965305
United States,USA,2021.3.13,29402465,52932,68884011
United States,USA,2021.3.14,29440686,38221,69784210
United States,USA,2021.3.15,29497352,56666,71054445
United States,USA,2021.3.16,29551309,53957,72135616
United States,USA,2021.3.17,29610445,59136,73669956
United States,USA,2021.3.18,29670983,60538,75495716
United States,USA,2021.3.19,29732612,61629,77230061
United States,USA,2021.3.20,29787986,55374,79367225
United States,USA,2021.3.21,29821754,33768,81415769
United States,USA,2021.3.22,29873347,51593,82772416
United States,USA,2021.3.23,29926950,53603,83930495
United States,USA,2021.3.24,30013910,86960,85472166
United States,USA,2021.3.25,30081375,67465,87343622
United States,USA,2021.3.26,30158696,77321,89559225
United States,USA,2021.3.27,30221396,62700,91707729
United States,USA,2021.3.28,30264493,43097,93631163
United States,USA,2021.3.29,30333922,69429,95015762
United States,USA,2021.3.30,30395171,61249,96044046
United States,USA,2021.3.31,30462210,67039,97593290
United States,USA,2021.4.1,30541255,79045,99565311
United States,USA,2021.4.2,30611086,69831,101804762
United States,USA,2021.4.3,30674153,63067,104213478
United States,USA,2021.4.4,30709125,34972,106214924
United States,USA,2021.4.5,30786804,77679,107515428
United States,USA,2021.4.6,30847348,60544,108301234
United States,USA,2021.4.7,30922386,75038,109995734
United States,USA,2021.4.8,31002264,79878,112046611
United States,USA,2021.4.9,31084962,82698,114436039
United States,USA,2021.4.10,31151497,66535,117142879
United States,USA,2021.4.11,31197877,46380,119242902
United States,USA,2021.4.12,31268107,70230,120848490
United States,USA,2021.4.13,31345985,77878,122295530
United States,USA,2021.4.14,31421360,75375,123917385
United States,USA,2021.4.15,31495649,74289,125822868
United States,USA,2021.4.16,31575640,79991,127743096
United States,USA,2021.4.17,31628013,52373,129494179
United States,USA,2021.4.18,31670031,42018,131247546
United States,USA,2021.4.19,31670031,0,132321628
United States,USA,2021.4.20,31670031,0,133266995
India,IND,2021.1.16,10557985,15144,191181
India,IND,2021.1.17,10571773,13788,224301
India,IND,2021.1.18,10581823,10050,454049
India,IND,2021.1.19,10595639,13816,674835
India,IND,2021.1.20,10610883,15244,806484
India,IND,2021.1.21,10625428,14545,1043534
India,IND,2021.1.22,10639684,14256,1390592
India,IND,2021.1.23,10654533,14849,1582201
India,IND,2021.1.24,10667736,13203,1615504
India,IND,2021.1.25,10676838,9102,2023809
India,IND,2021.1.26,10689527,12689,2029480
India,IND,2021.1.27,10701193,11666,2355979
India,IND,2021.1.28,10720048,18855,2928053
India,IND,2021.1.29,10733130,13082,3500027
India,IND,2021.1.30,10746174,13044,3744334
India,IND,2021.1.31,10757610,11436,3758843
India,IND,2021.2.1,10766245,8635,3950156
India,IND,2021.2.2,10777284,11039,4138918
India,IND,2021.2.3,10790183,12899,4449552
India,IND,2021.2.4,10802591,12408,4959445
India,IND,2021.2.5,10814304,11713,5416849
India,IND,2021.2.6,10826363,12059,5775322
India,IND,2021.2.7,10838194,11831,5812362
India,IND,2021.2.8,10847304,9110,6259008
India,IND,2021.2.9,10858371,11067,6611561
India,IND,2021.2.10,10871294,12923,7017114
India,IND,2021.2.11,10880603,9309,7505010
India,IND,2021.2.12,10892746,12143,7967647
India,IND,2021.2.13,10904940,12194,8044786
India,IND,2021.2.14,10916589,11649,8044786
India,IND,2021.2.15,10925710,9121,8418653
India,IND,2021.2.16,10937320,11610,8641002
India,IND,2021.2.17,10950201,12881,8844641
India,IND,2021.2.18,10963394,13193,9381591
India,IND,2021.2.19,10977387,13993,9693000
India,IND,2021.2.20,10991651,14264,9964383
India,IND,2021.2.21,11005850,14199,10124531
India,IND,2021.2.22,11016434,10584,10308552
India,IND,2021.2.23,11030176,13742,10585757
India,IND,2021.2.24,11046914,16738,10884879
India,IND,2021.2.25,11063491,16577,11206188
India,IND,2021.2.26,11079979,16488,11552857
India,IND,2021.2.27,11096731,16752,11788669
India,IND,2021.2.28,11112241,15510,11845075
India,IND,2021.3.1,11124527,12286,12256337
India,IND,2021.3.2,11139516,14989,12906771
India,IND,2021.3.3,11156923,17407,13739121
India,IND,2021.3.4,11173761,16838,14796835
India,IND,2021.3.5,11192045,18284,15996683
India,IND,2021.3.6,11210799,18754,17168303
India,IND,2021.3.7,11229398,18599,17227903
India,IND,2021.3.8,11244786,15388,18943283
India,IND,2021.3.9,11262707,17921,20004227
India,IND,2021.3.10,11285561,22854,21034481
India,IND,2021.3.11,11308846,23285,21435841
India,IND,2021.3.12,11333728,24882,23075504
India,IND,2021.3.13,11359048,25320,24307635
India,IND,2021.3.14,11385339,26291,24452385
India,IND,2021.3.15,11409831,24492,27079484
India,IND,2021.3.16,11438734,28903,28862037
India,IND,2021.3.17,11474605,35871,30600787
India,IND,2021.3.18,11514331,39726,32426230
India,IND,2021.3.19,11555284,40953,34842030
India,IND,2021.3.20,11599130,43846,37125187
India,IND,2021.3.21,11646081,46951,37574302
India,IND,2021.3.22,11686796,40715,40631153
India,IND,2021.3.23,11734058,47262,42731952
India,IND,2021.3.24,11787534,53476,44846538
India,IND,2021.3.25,11846652,59118,47001472
India,IND,2021.3.26,11908910,62258,49426618
India,IND,2021.3.27,11971624,62714,51441436
India,IND,2021.3.28,12039644,68020,51660234
India,IND,2021.3.29,12095855,56211,52211398
India,IND,2021.3.30,12149335,53480,53989035
India,IND,2021.3.31,12221665,72330,55783201
India,IND,2021.4.1,12303131,81466,59148798
India,IND,2021.4.2,12392260,89129,63081589
India,IND,2021.4.3,12485509,93249,65739470
India,IND,2021.4.4,12589067,103558,68678838
India,IND,2021.4.5,12686049,96982,72277309
India,IND,2021.4.6,12801785,115736,75937015
India,IND,2021.4.7,12928574,126789,78763027
India,IND,2021.4.8,13060542,131968,82456522
India,IND,2021.4.9,13205926,145384,85763852
India,IND,2021.4.10,13358805,152879,88885961
India,IND,2021.4.11,13527717,168912,91587400
India,IND,2021.4.12,13689453,161736,95043039
India,IND,2021.4.13,13873825,184372,97301914
India,IND,2021.4.14,14074564,200739,100179199
India,IND,2021.4.15,14291917,217353,102349255
India,IND,2021.4.16,14526609,234692,104408484
India,IND,2021.4.17,14788003,261394,106431076
India,IND,2021.4.18,15061805,273802,107371770
India,IND,2021.4.19,15061805,0,109659181
India,IND,2021.4.20,15061805,0,109659181
Brazil,BRA,2021.1.17,8488099,33040,112
Brazil,BRA,2021.1.18,8511770,23671,1109
Brazil,BRA,2021.1.19,8573864,62094,11470
Brazil,BRA,2021.1.20,8638249,64385,28543
Brazil,BRA,2021.1.21,8697368,59119,136519
Brazil,BRA,2021.1.22,8753920,56552,245877
Brazil,BRA,2021.1.23,8816254,62334,537774
Brazil,BRA,2021.1.24,8844577,28323,604722
Brazil,BRA,2021.1.25,8871393,26816,700608
Brazil,BRA,2021.1.26,8933356,61963,848883
Brazil,BRA,2021.1.27,8996876,63520,1129885
Brazil,BRA,2021.1.28,9058687,61811,1450900
Brazil,BRA,2021.1.29,9118513,59826,1656851
Brazil,BRA,2021.1.30,9176975,58462,1923813
Brazil,BRA,2021.1.31,9204731,27756,2046523
Brazil,BRA,2021.2.1,9229322,24591,2107624
Brazil,BRA,2021.2.2,9283418,54096,2292551
Brazil,BRA,2021.2.3,9339420,56002,2521704
Brazil,BRA,2021.2.4,9396293,56873,3073057
Brazil,BRA,2021.2.5,9447165,50872,3074906
Brazil,BRA,2021.2.6,9447165,0,3399421
Brazil,BRA,2021.2.7,9524640,77475,3534004
Brazil,BRA,2021.2.8,9524640,0,3579850
Brazil,BRA,2021.2.9,9599565,74925,3786591
Brazil,BRA,2021.2.10,9659167,59602,4069677
Brazil,BRA,2021.2.11,9713909,54742,4326075
Brazil,BRA,2021.2.12,9765455,51546,4586270
Brazil,BRA,2021.2.13,9809754,44299,4946738
Brazil,BRA,2021.2.14,9834513,24759,5042713
Brazil,BRA,2021.2.15,9866710,32197,5076110
Brazil,BRA,2021.2.16,9921981,55271,5324317
Brazil,BRA,2021.2.17,9978747,56766,5326007
Brazil,BRA,2021.2.18,10030626,51879,5482925
Brazil,BRA,2021.2.19,10084208,53582,5640483
Brazil,BRA,2021.2.20,10139148,54940,5756361
Brazil,BRA,2021.2.21,10168174,29026,5817908
Brazil,BRA,2021.2.22,10195160,26986,5857080
Brazil,BRA,2021.2.23,10257875,62715,6002873
Brazil,BRA,2021.2.24,10324463,66588,6116082
Brazil,BRA,2021.2.25,10390461,65998,6202055
Brazil,BRA,2021.2.26,10455630,65169,6346769
Brazil,BRA,2021.2.27,10517232,61602,6437836
Brazil,BRA,2021.2.28,10551259,34027,6518628
Brazil,BRA,2021.3.1,10587001,35742,6542206
Brazil,BRA,2021.3.2,10646926,59925,6806293
Brazil,BRA,2021.3.3,10718630,71704,7114219
Brazil,BRA,2021.3.4,10793732,75102,7417852
Brazil,BRA,2021.3.5,10869227,75495,7701146
Brazil,BRA,2021.3.6,10938836,69609,7701146
Brazil,BRA,2021.3.7,11019344,80508,7701146
Brazil,BRA,2021.3.8,11051665,32321,7701146
Brazil,BRA,2021.3.9,11122429,70764,7701146
Brazil,BRA,2021.3.10,11202305,79876,7851531
Brazil,BRA,2021.3.11,11277717,75412,8092244
Brazil,BRA,2021.3.12,11363380,85663,8360366
Brazil,BRA,2021.3.13,11439558,76178,8512960
Brazil,BRA,2021.3.14,11483370,43812,8561847
Brazil,BRA,2021.3.15,11519609,36239,8919356
Brazil,BRA,2021.3.16,11603535,83926,8919356
Brazil,BRA,2021.3.17,11693838,90303,9451188
Brazil,BRA,2021.3.18,11780820,86982,9709526
Brazil,BRA,2021.3.19,11871390,90570,9970231
Brazil,BRA,2021.3.20,11950459,79069,10099070
Brazil,BRA,2021.3.21,11998233,47774,10168973
Brazil,BRA,2021.3.22,12047526,49293,10609471
Brazil,BRA,2021.3.23,12130019,82493,11559487
Brazil,BRA,2021.3.24,12220011,89992,12148769
Brazil,BRA,2021.3.25,12320169,100158,12639545
Brazil,BRA,2021.3.26,12404414,84245,13053114
Brazil,BRA,2021.3.27,12490362,85948,13487207
Brazil,BRA,2021.3.28,12534688,44326,13659406
Brazil,BRA,2021.3.29,12573615,38927,13988029
Brazil,BRA,2021.3.30,12658109,84494,14112509
Brazil,BRA,2021.3.31,12748747,90638,14921376
Brazil,BRA,2021.4.1,12839844,91097,14921376
Brazil,BRA,2021.4.2,12910082,70238,16099532
Brazil,BRA,2021.4.3,12953597,43515,16377083
Brazil,BRA,2021.4.4,12984956,31359,16472281
Brazil,BRA,2021.4.5,13013601,28645,17128933
Brazil,BRA,2021.4.6,13100580,86979,17791338
Brazil,BRA,2021.4.7,13193205,92625,18859274
Brazil,BRA,2021.4.8,13279857,86652,19386057
Brazil,BRA,2021.4.9,13373174,93317,19886870
Brazil,BRA,2021.4.10,13445006,71832,20513828
Brazil,BRA,2021.4.11,13482023,37017,20654434
Brazil,BRA,2021.4.12,13517808,35785,21080623
Brazil,BRA,2021.4.13,13599994,82186,23602070
Brazil,BRA,2021.4.14,13673507,73513,24197321
Brazil,BRA,2021.4.15,13746681,73174,24197321
Brazil,BRA,2021.4.16,13832455,85774,24197321
Brazil,BRA,2021.4.17,13900091,67636,24197321
Brazil,BRA,2021.4.18,13943071,42980,24350046
Brazil,BRA,2021.4.19,13943071,0,24776701
Brazil,BRA,2021.4.20,13943071,0,24805515
France,FRA,2020.12.27,2556621,8233,17
France,FRA,2020.12.28,2559575,2954,76
France,FRA,2020.12.29,2570767,11192,183
France,FRA,2020.12.30,2597124,26357,298
France,FRA,2020.12.31,2616902,19778,381
France,FRA,2021.1.1,2636045,19143,436
France,FRA,2021.1.2,2639404,3359,508
France,FRA,2021.1.3,2651893,12489,595
France,FRA,2021.1.4,2655915,4022,2057
France,FRA,2021.1.5,2676195,20280,7409
France,FRA,2021.1.6,2701215,25020,18659
France,FRA,2021.1.7,2722728,21513,47107
France,FRA,2021.1.8,2742349,19621,82986
France,FRA,2021.1.9,2762120,19771,93851
France,FRA,2021.1.10,2777921,15801,99450
France,FRA,2021.1.11,2781503,3582,138161
France,FRA,2021.1.12,2800770,19267,198464
France,FRA,2021.1.13,2824473,23703,261792
France,FRA,2021.1.14,2845701,21228,341211
France,FRA,2021.1.15,2866413,20712,408099
France,FRA,2021.1.16,2887532,21119,427670
France,FRA,2021.1.17,2903975,16443,438116
France,FRA,2021.1.18,2907711,3736,522183
France,FRA,2021.1.19,2931050,23339,649930
France,FRA,2021.1.20,2957547,26497,784432
France,FRA,2021.1.21,2979915,22368,938939
France,FRA,2021.1.22,3002910,22995,1056811
France,FRA,2021.1.23,3026320,23410,1094521
France,FRA,2021.1.24,3044358,18038,1103836
France,FRA,2021.1.25,3048598,4240,1180391
France,FRA,2021.1.26,3070458,21860,1278636
France,FRA,2021.1.27,3097374,26916,1383953
France,FRA,2021.1.28,3120634,23260,1505727
France,FRA,2021.1.29,3143417,22783,1596328
France,FRA,2021.1.30,3167274,23857,1624922
France,FRA,2021.1.31,3186354,19080,1629777
France,FRA,2021.2.1,3190701,4347,1681118
France,FRA,2021.2.2,3213360,22659,1751395
France,FRA,2021.2.3,3239256,25896,1822137
France,FRA,2021.2.4,3261670,22414,1902182
France,FRA,2021.2.5,3284085,22415,1968915
France,FRA,2021.2.6,3303273,19188,1990122
France,FRA,2021.2.7,3322988,19715,1994932
France,FRA,2021.2.8,3327305,4317,2040624
France,FRA,2021.2.9,3345558,18253,2105124
France,FRA,2021.2.10,3370645,25087,2173956
France,FRA,2021.2.11,3390952,20307,2258944
France,FRA,2021.2.12,3410996,20044,2336109
France,FRA,2021.2.13,3431805,20809,2357645
France,FRA,2021.2.14,3447518,15713,2362184
France,FRA,2021.2.15,3451894,4376,2398917
France,FRA,2021.2.16,3471268,19374,2447708
France,FRA,2021.2.17,3495775,24507,2496722
France,FRA,2021.2.18,3517177,21402,2563903
France,FRA,2021.2.19,3541282,24105,2627116
France,FRA,2021.2.20,3562707,21425,2644966
France,FRA,2021.2.21,3584326,21619,2647802
France,FRA,2021.2.22,3588972,4646,2683935
France,FRA,2021.2.23,3608271,19299,2736014
France,FRA,2021.2.24,3639501,31230,2793549
France,FRA,2021.2.25,3664050,24549,2891054
France,FRA,2021.2.26,3689034,24984,3001683
France,FRA,2021.2.27,3712474,23440,3052285
France,FRA,2021.2.28,3732426,19952,3057909
France,FRA,2021.3.1,3736390,3964,3120766
France,FRA,2021.3.2,3759247,22857,3219171
France,FRA,2021.3.3,3785326,26079,3331454
France,FRA,2021.3.4,3810605,25279,3489232
France,FRA,2021.3.5,3833572,22967,3684700
France,FRA,2021.3.6,3856182,22610,3886657
France,FRA,2021.3.7,3878007,21825,4005471
France,FRA,2021.3.8,3883334,5327,4109250
France,FRA,2021.3.9,3906363,23029,4277253
France,FRA,2021.3.10,3935990,29627,4451185
France,FRA,2021.3.11,3963156,27166,4688112
France,FRA,2021.3.12,3988194,25038,4976354
France,FRA,2021.3.13,4017844,29650,5202597
France,FRA,2021.3.14,4043769,25925,5264509
France,FRA,2021.3.15,4050010,6241,5419166
France,FRA,2021.3.16,4080012,30002,5557921
France,FRA,2021.3.17,4117650,37638,5705178
France,FRA,2021.3.18,4152604,34954,5869392
France,FRA,2021.3.19,4187630,35026,6094614
France,FRA,2021.3.20,4222935,35305,6258449
France,FRA,2021.3.21,4252919,29984,6307081
France,FRA,2021.3.22,4268711,15792,6473284
France,FRA,2021.3.23,4283389,14678,6718751
France,FRA,2021.3.24,4347614,64225,6970795
France,FRA,2021.3.25,4393255,45641,7306293
France,FRA,2021.3.26,4434884,41629,7658974
France,FRA,2021.3.27,4477503,42619,7851042
France,FRA,2021.3.28,4513685,36182,7909133
France,FRA,2021.3.29,4522779,9094,8107350
France,FRA,2021.3.30,4553481,30702,8385539
France,FRA,2021.3.31,4611392,57911,8641413
France,FRA,2021.4.1,4661841,50449,8945130
France,FRA,2021.4.2,4708648,46807,9219488
France,FRA,2021.4.3,4748382,39734,9357281
France,FRA,2021.4.4,4788117,39735,9401798
France,FRA,2021.4.5,4799078,10961,9460100
France,FRA,2021.4.6,4807123,8045,9666757
France,FRA,2021.4.7,4807123,0,9918655
France,FRA,2021.4.8,4903965,96842,10245314
France,FRA,2021.4.9,4903965,0,10644177
France,FRA,2021.4.10,4903965,0,10852681
France,FRA,2021.4.11,5021865,117900,10907314
France,FRA,2021.4.12,5030401,8536,11138106
France,FRA,2021.4.13,5068534,38133,11438859
France,FRA,2021.4.14,5111882,43348,11724164
France,FRA,2021.4.15,5149776,37894,12049982
France,FRA,2021.4.16,5186109,36333,12378668
France,FRA,2021.4.17,5221888,35779,12562971
France,FRA,2021.4.18,5249622,27734,12612935
France,FRA,2021.4.19,5249622,0,12811598
France,FRA,2021.4.20,5249622,0,13056765
Russia,RUS,2020.12.15,2682866,26265,28500
Russia,RUS,2020.12.16,2708940,26074,28500
Russia,RUS,2020.12.17,2736727,27787,28500
Russia,RUS,2020.12.18,2764843,28116,28500
Russia,RUS,2020.12.19,2792615,27772,28500
Russia,RUS,2020.12.20,2821125,28510,28500
Russia,RUS,2020.12.21,2850042,28917,28500
Russia,RUS,2020.12.22,2878382,28340,52000
Russia,RUS,2020.12.23,2905196,26814,52000
Russia,RUS,2020.12.24,2934695,29499,52000
Russia,RUS,2020.12.25,2963290,28595,52000
Russia,RUS,2020.12.26,2992123,28833,52000
Russia,RUS,2020.12.27,3019972,27849,52000
Russia,RUS,2020.12.28,3047335,27363,52000
Russia,RUS,2020.12.29,3073923,26588,52000
Russia,RUS,2020.12.30,3100018,26095,52000
Russia,RUS,2020.12.31,3127347,27329,52000
Russia,RUS,2021.1.1,3153960,26613,52000
Russia,RUS,2021.1.2,3179898,25938,800000
Russia,RUS,2021.1.3,3203743,23845,800000
Russia,RUS,2021.1.4,3226758,23015,800000
Russia,RUS,2021.1.5,3250713,23955,800000
Russia,RUS,2021.1.6,3274615,23902,800000
Russia,RUS,2021.1.7,3297833,23218,800000
Russia,RUS,2021.1.8,3321163,23330,800000
Russia,RUS,2021.1.9,3344175,23012,800000
Russia,RUS,2021.1.10,3366715,22540,800000
Russia,RUS,2021.1.11,3389733,23018,800000
Russia,RUS,2021.1.12,3412390,22657,800000
Russia,RUS,2021.1.13,3434934,22544,1000000
Russia,RUS,2021.1.14,3459237,24303,1000000
Russia,RUS,2021.1.15,3483531,24294,1000000
Russia,RUS,2021.1.16,3507201,23670,1000000
Russia,RUS,2021.1.17,3530379,23178,1000000
Russia,RUS,2021.1.18,3552888,22509,1000000
Russia,RUS,2021.1.19,3574330,21442,1000000
Russia,RUS,2021.1.20,3595136,20806,1000000
Russia,RUS,2021.1.21,3616680,21544,1000000
Russia,RUS,2021.1.22,3637862,21182,1000000
Russia,RUS,2021.1.23,3658447,20585,1000000
Russia,RUS,2021.1.24,3679247,20800,1000000
Russia,RUS,2021.1.25,3698246,18999,1000000
Russia,RUS,2021.1.26,3716228,17982,1000000
Russia,RUS,2021.1.27,3733692,17464,1000000
Russia,RUS,2021.1.28,3752548,18856,1000000
Russia,RUS,2021.1.29,3771514,18966,1000000
Russia,RUS,2021.1.30,3790265,18751,1000000
Russia,RUS,2021.1.31,3808348,18083,1000000
Russia,RUS,2021.2.1,3825739,17391,1000000
Russia,RUS,2021.2.2,3842145,16406,1000000
Russia,RUS,2021.2.3,3858367,16222,1000000
Russia,RUS,2021.2.4,3874830,16463,1000000
Russia,RUS,2021.2.5,3891274,16444,1000000
Russia,RUS,2021.2.6,3907653,16379,1000000
Russia,RUS,2021.2.7,3923461,15808,1000000
Russia,RUS,2021.2.8,3939162,15701,1000000
Russia,RUS,2021.2.9,3953970,14808,1000000
Russia,RUS,2021.2.10,3968228,14258,1000000
Russia,RUS,2021.2.11,3983031,14803,1000000
Russia,RUS,2021.2.12,3997898,14867,1000000
Russia,RUS,2021.2.13,4012538,14640,1000000
Russia,RUS,2021.2.14,4026506,13968,1000000
Russia,RUS,2021.2.15,4040505,13999,1000000
Russia,RUS,2021.2.16,4053535,13030,1000000
Russia,RUS,2021.2.17,4066164,12629,1000000
Russia,RUS,2021.2.18,4079407,13243,1000000
Russia,RUS,2021.2.19,4092649,13242,1000000
Russia,RUS,2021.2.20,4105424,12775,1000000
Russia,RUS,2021.2.21,4117992,12568,1000000
Russia,RUS,2021.2.22,4130447,12455,1000000
Russia,RUS,2021.2.23,4142126,11679,1000000
Russia,RUS,2021.2.24,4153735,11609,1000000
Russia,RUS,2021.2.25,4164802,11067,1000000
Russia,RUS,2021.2.26,4175757,10955,1000000
Russia,RUS,2021.2.27,4187166,11409,1000000
Russia,RUS,2021.2.28,4198400,11234,1000000
Russia,RUS,2021.3.1,4209850,11450,1000000
Russia,RUS,2021.3.2,4220291,10441,4158334
Russia,RUS,2021.3.3,4230707,10416,4287423
Russia,RUS,2021.3.4,4241970,11263,4701175
Russia,RUS,2021.3.5,4252876,10906,4908178
Russia,RUS,2021.3.6,4263785,10909,5082127
Russia,RUS,2021.3.7,4274263,10478,5128138
Russia,RUS,2021.3.8,4284408,10145,5136605
Russia,RUS,2021.3.9,4293750,9342,5149589
Russia,RUS,2021.3.10,4302726,8976,5272651
Russia,RUS,2021.3.11,4311893,9167,5366009
Russia,RUS,2021.3.12,4321588,9695,5366009
Russia,RUS,2021.3.13,4331396,9808,5366009
Russia,RUS,2021.3.14,4341381,9985,5366009
Russia,RUS,2021.3.15,4350728,9347,5366009
Russia,RUS,2021.3.16,4360033,9305,5366009
Russia,RUS,2021.3.17,4368943,8910,5379359
Russia,RUS,2021.3.18,4378656,9713,5431048
Russia,RUS,2021.3.19,4388268,9612,5544777
Russia,RUS,2021.3.20,4397816,9548,5595893
Russia,RUS,2021.3.21,4407031,9215,5611139
Russia,RUS,2021.3.22,4416226,9195,5611139
Russia,RUS,2021.3.23,4424595,8369,5611139
Russia,RUS,2021.3.24,4433364,8769,5611139
Russia,RUS,2021.3.25,4442492,9128,5611139
Russia,RUS,2021.3.26,4451565,9073,5611139
Russia,RUS,2021.3.27,4460348,8783,5611139
Russia,RUS,2021.3.28,4469327,8979,5611139
Russia,RUS,2021.3.29,4477916,8589,6846664
Russia,RUS,2021.3.30,4486078,8162,6886259
Russia,RUS,2021.3.31,4494234,8156,7004336
Russia,RUS,2021.4.1,4503291,9057,7159411
Russia,RUS,2021.4.2,4511973,8682,7247479
Russia,RUS,2021.4.3,4520879,8906,7445035
Russia,RUS,2021.4.4,4529576,8697,7505764
Russia,RUS,2021.4.5,4538101,8525,7576640
Russia,RUS,2021.4.6,4546307,8206,7753876
Russia,RUS,2021.4.7,4554481,8174,7908918
Russia,RUS,2021.4.8,4563026,8545,8146598
Russia,RUS,2021.4.9,4572053,9027,8333331
Russia,RUS,2021.4.10,4580633,8580,8575951
Russia,RUS,2021.4.11,4589209,8576,8692848
Russia,RUS,2021.4.12,4597400,8191,8808044
Russia,RUS,2021.4.13,4605444,8044,9037705
Russia,RUS,2021.4.14,4613646,8202,9343939
Russia,RUS,2021.4.15,4622464,8818,9473241
Russia,RUS,2021.4.16,4631336,8872,9731470
Russia,RUS,2021.4.17,4640537,9201,9918665
Russia,RUS,2021.4.18,4649044,8507,10019885
Russia,RUS,2021.4.19,4649044,0,10077017
Russia,RUS,2021.4.20,4649044,0,10341593
Turkey,TUR,2021.2.12,2572190,7763,3067822
Turkey,TUR,2021.2.13,2579896,7706,3253005
Turkey,TUR,2021.2.14,2586183,6287,3336164
Turkey,TUR,2021.2.15,2594128,7945,3608148
Turkey,TUR,2021.2.16,2602034,7906,3984622
Turkey,TUR,2021.2.17,2609359,7325,4477432
Turkey,TUR,2021.2.18,2616600,7241,5028179
Turkey,TUR,2021.2.19,2624019,7419,5384983
Turkey,TUR,2021.2.20,2631876,7857,5503094
Turkey,TUR,2021.2.21,2638422,6546,5517993
Turkey,TUR,2021.2.22,2646526,8104,5738471
Turkey,TUR,2021.2.23,2655633,9107,6106522
Turkey,TUR,2021.2.24,2665194,9561,6352410
